,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
942,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.34799,-1.09207,-0.58331,1.45039,-0.89891,-0.71126,-1.54858,4,0,0,0,6,6,6,0,0,0,0,0,0,0,0,4,6,0,0
943,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-0.67825,-0.30033,-1.11902,-0.76096,-1.5184,0.88113,-0.21575,4,6,0,3,6,6,4,3,0,6,0,0,3,4,3,4,5,0,2
944,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,2.127,-1.37639,0.14143,-0.30172,-1.64101,1.29221,-0.21575,6,2,3,6,6,3,5,0,0,2,0,3,3,2,5,2,0,0,0
945,-0.07854,0.48246,-1.22751,0.24923,-0.31685,0.41667,0.00332,-2.39883,-0.30172,0.7583,-1.37983,-2.07848,2,2,0,5,6,2,5,0,0,0,0,0,0,0,6,0,0,0,1
946,0.49788,-0.48246,-0.05921,-0.57009,-0.31685,1.60383,-1.7625,-0.01928,0.13136,-1.5184,0.88113,-0.52593,5,1,0,1,6,3,6,1,0,4,0,0,4,1,0,3,4,0,0
947,-0.95197,0.48246,0.45468,-0.57009,-0.31685,0.62967,0.00332,0.44585,-0.45321,-0.65253,-0.21712,0.40148,6,2,0,3,6,4,6,2,0,3,2,2,3,6,0,4,3,0,3
948,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-1.1943,0.32197,1.88511,0.59042,-0.14277,2.90161,1.92173,3,3,0,0,4,6,5,3,0,3,0,0,3,3,0,3,3,0,0
949,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.41667,0.16767,0.29338,-0.30172,-0.27607,1.86203,0.7654,5,5,0,3,5,6,4,3,0,5,0,3,3,5,3,3,6,0,0
950,-0.07854,0.48246,0.45468,0.96082,-0.31685,1.02119,-0.94779,-0.01928,-0.30172,-1.64101,0.52975,0.7654,5,0,0,0,6,3,5,0,0,0,0,0,0,0,0,3,4,0,2
951,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,1.37297,-0.80615,-0.31776,-0.15487,-0.78155,-0.71126,-1.18084,0,0,0,0,5,3,4,0,0,0,0,0,0,5,0,0,2,0,0
952,-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,1.8399,-0.57545,-0.01928,-1.47955,-2.90161,1.86203,1.2247,4,5,2,4,5,6,5,4,2,3,4,0,3,0,4,2,6,0,2
953,1.09449,-0.48246,0.45468,-0.57009,-0.31685,-1.1943,-0.57545,-0.58331,0.13136,0.41594,-0.71126,-0.84637,5,6,1,2,6,3,0,1,1,0,1,0,5,1,0,1,1,0,0
954,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-1.43907,-0.30033,0.14143,1.2861,1.30612,-0.71126,-1.18084,6,0,5,0,6,6,6,3,0,6,0,6,3,1,0,1,5,0,0
955,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.24649,1.58487,-0.01928,-1.21213,2.04506,-0.21712,0.7654,5,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,6,0,0
956,-0.95197,0.48246,0.45468,-0.28519,-0.31685,0.04257,0.16767,1.43533,1.11406,-0.65253,0.52975,-0.52593,5,0,0,1,6,0,6,0,0,0,0,0,0,0,6,0,2,0,0
957,1.09449,0.48246,-0.61113,-0.57009,-0.31685,-0.05188,-0.69509,0.7233,2.03972,-0.40581,-0.21712,-0.21575,5,6,0,1,6,5,4,1,1,2,1,0,0,1,2,3,1,0,0
958,-0.95197,-0.48246,-0.05921,-0.09765,-0.31685,0.31287,0.96248,1.06238,0.28783,-0.27607,1.86203,1.92173,5,3,5,0,5,4,6,3,0,5,0,4,3,3,0,0,5,0,0
959,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.34799,0.32197,1.88511,0.76096,-1.13788,0.88113,0.40148,5,3,0,5,6,2,5,3,3,0,5,0,0,2,3,2,6,0,0
960,0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.62967,-1.92173,-0.01928,0.13136,-0.00665,0.19268,1.2247,5,3,2,5,6,6,5,3,5,4,6,0,0,2,5,3,6,0,1
961,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.92104,1.2861,-0.45174,0.76096,0.25953,-0.21712,0.40148,5,3,0,0,6,6,6,0,0,4,0,0,3,5,0,4,3,0,0
962,-0.07854,0.48246,1.16365,-0.57009,-0.31685,-1.1943,0.00332,0.7233,0.43852,-0.27607,0.19268,0.40148,5,1,0,3,6,6,6,2,2,3,0,0,2,0,5,2,5,0,0
963,-0.95197,-0.48246,1.16365,0.96082,-0.31685,-0.92104,1.11406,-0.01928,0.28783,0.41594,0.19268,1.2247,5,2,3,4,6,6,4,4,0,5,0,3,3,2,0,2,6,0,3
964,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.58016,0.32197,0.58331,1.11406,0.25953,-0.71126,-0.52593,4,3,1,0,6,4,5,0,0,0,0,0,3,0,1,3,4,0,1
965,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.24649,0.16767,1.88511,1.45039,-0.40581,1.29221,1.2247,5,0,0,2,6,5,6,2,0,3,0,0,2,3,0,5,5,0,3
966,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,-1.55078,1.2861,1.06238,-1.47955,0.93949,-0.21712,0.7654,6,0,0,0,3,5,3,3,0,0,0,0,3,0,0,3,4,0,0
967,1.82213,-0.48246,1.98437,-0.28519,0.1144,-1.86962,1.2861,0.58331,1.11406,0.7583,0.52975,0.07987,6,1,1,1,6,3,6,1,0,0,1,0,1,1,3,3,4,0,1
968,0.49788,0.48246,0.45468,0.24923,-0.31685,0.22393,0.00332,-0.17779,-0.60633,-0.52745,0.88113,0.7654,5,1,0,0,4,6,5,4,0,4,0,3,5,5,0,4,5,0,0
969,-0.07854,-0.48246,-0.61113,0.24923,-0.31685,0.41667,-1.6334,0.58331,-1.07533,0.93949,-0.21712,0.40148,6,4,0,0,6,6,4,3,0,4,0,3,4,4,0,4,6,0,0
970,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.49158,-1.23177,-1.11902,0.13136,-0.52745,-0.71126,0.40148,6,0,0,2,6,4,4,4,0,4,0,3,0,3,3,3,6,0,0
971,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.86962,2.127,1.24033,1.45039,0.58489,-0.71126,1.92173,6,2,0,0,6,6,5,0,0,3,0,0,3,3,0,3,6,0,0
972,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.23461,0.00332,1.06238,-1.21213,-0.78155,0.52975,1.92173,5,0,0,0,2,6,4,0,0,3,0,0,2,3,0,0,5,0,0
973,2.59171,-0.48246,1.16365,-0.57009,-0.31685,-2.21844,0.00332,0.58331,0.76096,0.7583,0.52975,-0.52593,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
974,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.58016,1.11406,0.7233,0.59042,-0.00665,-0.21712,-0.52593,0,2,0,3,6,6,6,0,0,3,0,0,6,0,4,5,0,0,0
975,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.58016,1.45421,-1.27553,1.61108,-0.40581,1.29221,1.2247,5,4,2,2,6,3,6,5,0,5,0,0,2,3,0,3,6,0,0
976,1.09449,0.48246,-0.61113,-0.57009,-0.31685,1.23461,-1.09207,-0.45174,-0.15487,0.7583,-0.71126,-0.21575,6,1,1,4,6,6,6,3,2,0,0,0,0,1,0,1,6,0,0
977,-0.07854,0.48246,1.98437,-0.57009,-0.50212,0.62967,0.16767,0.7233,-0.60633,-0.27607,-0.71126,-0.84637,4,1,2,2,5,6,6,2,1,3,0,1,2,1,1,2,3,0,1
978,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.41667,-0.15487,0.14143,-0.76096,0.41594,-0.21712,0.07987,4,0,0,4,4,6,5,5,3,3,0,0,0,3,5,3,6,0,3
979,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,1.02119,1.11406,-1.11902,-0.91699,-1.0145,0.88113,1.2247,6,6,3,4,6,5,6,6,0,4,0,0,6,0,6,0,6,0,2
980,-0.07854,0.48246,0.45468,-0.57009,-0.31685,0.62967,-0.15487,1.88511,-1.772,1.13407,0.52975,1.2247,5,1,0,6,6,5,6,3,3,0,3,1,0,1,6,1,6,0,4
981,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,-0.15487,1.24033,0.94156,-0.14277,0.88113,1.92173,6,3,0,3,6,6,5,2,0,3,0,0,2,4,5,3,6,0,2
982,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.14882,0.32197,1.24033,-0.45321,-0.89891,0.52975,1.2247,5,3,3,0,6,6,4,3,0,4,0,0,2,0,0,4,6,0,0
983,-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,0.73545,-0.80615,-0.71727,-0.45321,0.25953,0.88113,0.07987,5,6,0,6,6,6,3,3,0,3,6,0,2,4,6,3,0,0,0
984,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,1.72012,0.63779,0.44585,-1.34289,-2.18109,1.29221,1.2247,4,0,0,4,6,6,4,2,2,3,0,0,3,2,4,3,5,0,0
985,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,-1.50796,0.44585,-0.01729,-0.89891,-0.71126,0.07987,4,3,0,6,5,6,6,5,0,6,0,0,3,0,4,0,6,0,0
986,-0.07854,-0.48246,0.45468,-0.57009,-0.31685,-0.79151,0.00332,0.14143,-1.07533,-0.27607,1.29221,1.2247,5,6,0,4,6,4,4,3,5,3,2,1,3,1,5,1,6,0,2
987,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.72012,-0.57545,1.65653,0.13136,-0.40581,0.88113,1.2247,6,4,2,6,6,6,5,4,3,2,6,0,3,0,4,2,6,0,2
988,-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,0.31287,1.74091,0.29338,-0.76096,-1.78169,1.86203,1.92173,5,4,5,3,6,6,6,3,0,4,0,0,5,0,4,5,6,0,0
989,1.82213,-0.48246,-0.05921,-0.28519,-0.31685,-0.79151,0.32197,0.58331,0.13136,-0.00665,-0.21712,-0.21575,3,1,0,2,6,4,5,3,0,1,1,0,0,1,0,1,6,0,1
990,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-1.1943,0.80523,1.43533,2.23427,1.13407,-0.21712,0.40148,5,2,2,2,6,5,5,3,0,3,0,2,3,3,0,3,4,0,0
991,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.52135,0.80523,0.7233,0.94156,-0.78155,0.52975,1.2247,5,5,0,3,6,6,6,3,2,2,2,0,4,2,2,3,6,0,3
992,-0.95197,-0.48246,1.16365,-0.28519,-0.31685,-0.79151,-0.30033,-0.31776,-0.91699,-0.14277,0.52975,0.7654,5,0,0,4,4,6,5,0,0,4,0,4,4,3,0,3,6,0,0
993,-0.95197,-0.48246,1.16365,0.96082,-0.31685,-0.79151,0.96248,-0.45174,0.43852,0.7583,0.88113,0.7654,5,2,2,4,5,4,4,4,0,3,0,3,3,2,0,2,5,0,5
994,-0.07854,-0.48246,1.16365,0.96082,-0.31685,1.13281,-0.30033,0.88309,-0.60633,0.93949,-0.21712,0.07987,6,0,2,5,6,2,6,2,0,2,0,0,3,0,0,0,3,0,0
995,-0.07854,0.48246,1.98437,-0.57009,-0.31685,-1.05308,0.80523,-0.31776,-0.15487,0.93949,-0.21712,-0.52593,3,6,0,0,6,6,6,0,0,3,0,0,2,2,0,2,4,0,0
996,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.67825,0.47617,-0.17779,0.13136,1.46191,-0.71126,-1.18084,4,3,3,2,5,3,3,3,0,3,4,3,3,3,2,3,6,0,0
997,-0.95197,-0.48246,-1.7379,-0.46841,-0.31685,1.23461,-1.09207,-0.31776,-0.15487,-0.65253,1.29221,0.7654,5,0,3,0,6,4,5,0,0,0,0,0,3,4,0,0,0,0,0
998,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.05188,0.96248,-1.27553,-2.35413,-0.89891,1.29221,1.92173,5,6,1,5,5,6,4,3,0,3,4,0,6,2,0,2,6,0,0
999,1.09449,0.48246,-0.61113,-0.28519,-0.31685,-0.34799,0.16767,0.14143,0.43852,0.7583,-1.37983,-1.18084,4,1,0,1,6,6,6,0,0,0,0,0,0,1,0,0,6,0,0
1000,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,2.127,-1.7625,-0.31776,-1.47955,0.25953,-1.37983,-0.52593,3,0,0,0,6,4,5,0,0,0,0,0,0,5,0,3,3,0,0
1001,-0.95197,-0.48246,-1.22751,0.24923,-0.31685,1.8399,-2.21069,-1.11902,-0.45321,-3.46436,-0.21712,-1.18084,5,0,0,3,6,6,2,0,0,0,0,4,3,0,3,0,5,0,3
1002,-0.95197,-0.48246,-1.22751,-0.57009,-0.22166,0.82562,-1.50796,-1.82919,-0.01729,-1.64101,1.29221,1.2247,5,3,0,6,6,5,4,0,3,0,0,0,6,0,4,0,6,0,4
1003,-0.95197,0.48246,-1.22751,-0.57009,-0.31685,1.8399,-0.94779,0.88309,0.13136,-0.89891,-0.71126,-0.52593,3,0,0,0,4,0,6,0,0,0,0,0,6,0,0,0,0,0,3
1004,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.05188,0.16767,1.65653,0.94156,-0.00665,0.19268,0.40148,4,0,0,0,4,4,5,0,0,0,0,0,3,0,3,3,3,0,0
1005,1.09449,-0.48246,1.16365,-0.28519,-0.31685,0.62967,-1.23177,-0.58331,-0.45321,-1.13788,-0.21712,-0.21575,6,6,2,2,4,3,6,1,0,1,0,0,3,2,0,2,6,0,3
1006,-0.95197,0.48246,-1.22751,0.96082,-0.31685,1.23461,0.96248,0.44585,-0.30172,-0.27607,0.52975,0.40148,5,6,0,4,4,3,3,0,0,4,0,5,5,0,0,0,3,0,0
1007,1.09449,-0.48246,0.45468,-0.57009,-0.31685,-0.67825,0.00332,-0.01928,-0.01729,0.41594,-2.55524,-0.52593,6,0,1,3,4,3,5,0,0,0,0,0,0,0,0,0,6,0,0
1008,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.58016,1.45421,1.88511,1.2861,-0.78155,0.19268,1.92173,6,0,0,3,6,6,6,2,0,4,0,0,3,0,0,0,4,0,0
1009,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,1.8399,-1.23177,0.44585,-0.76096,-1.38502,0.19268,-1.18084,6,6,0,6,5,4,5,3,3,0,2,0,6,2,6,2,6,0,4
1010,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.62967,0.32197,0.14143,0.13136,-0.14277,0.19268,0.7654,5,4,0,6,6,5,6,3,0,3,0,4,3,3,3,3,6,0,0
1011,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.79151,2.127,0.88309,0.43852,-0.65253,1.86203,1.92173,5,3,0,3,6,3,4,3,3,3,2,3,6,3,2,5,6,0,0
1012,1.09449,-0.48246,0.45468,-0.57009,-0.31685,-1.1943,0.63779,2.44904,0.76096,1.30612,-1.37983,0.07987,1,6,1,6,6,4,6,1,1,5,1,0,6,1,6,2,6,0,0
1013,-0.95197,-0.48246,-0.05921,-0.28519,-0.31685,-2.21844,2.57309,1.88511,0.13136,1.63088,0.19268,0.7654,6,0,0,0,6,6,4,0,0,0,0,0,0,0,0,3,3,0,0
1014,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.31287,-2.5383,-0.84732,-1.6209,-2.57309,0.88113,0.07987,6,4,0,3,6,6,5,2,2,2,2,5,6,3,5,4,3,0,0
1015,-0.95197,0.48246,-1.22751,0.96082,-0.31685,-0.34799,-1.23177,-0.97631,0.43852,1.13407,-0.71126,-2.07848,5,0,0,0,6,3,4,4,0,0,0,0,0,0,0,2,3,0,0
1016,-0.07854,-0.48246,-1.22751,-0.28519,-0.31685,0.22393,1.58487,0.29338,-1.47955,-0.00665,-0.21712,0.7654,0,4,1,2,6,6,5,2,0,6,0,5,4,6,0,2,0,0,1
1017,0.49788,0.48246,-0.61113,-0.57009,-0.31685,0.91093,-1.37639,-1.42424,-0.45321,-0.78155,0.19268,-2.07848,3,6,0,0,6,5,5,3,0,0,5,0,4,0,0,0,6,0,0
1018,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.13606,-0.94779,1.06238,-1.92595,0.7583,-0.21712,-0.52593,6,3,0,3,5,6,4,0,0,0,0,0,4,0,2,3,3,0,2
1019,-0.95197,0.48246,-0.61113,0.96082,-0.31685,2.127,-2.72827,-1.11902,-0.45321,-2.42317,-0.71126,-0.84637,5,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,3,0,0
1020,-0.95197,-0.48246,-1.22751,-0.09765,-0.31685,1.37297,-0.15487,1.65653,-0.91699,-0.40581,-0.21712,0.07987,5,0,0,0,4,5,4,0,0,0,0,0,6,4,0,4,2,0,0
1021,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.67825,-0.30033,1.06238,-1.07533,-2.42317,1.29221,0.7654,6,4,0,0,6,5,4,0,0,0,0,0,4,0,5,0,4,0,0
1022,-0.95197,0.48246,-1.22751,-0.57009,0.1144,0.31287,-1.09207,0.44585,0.59042,-0.65253,0.88113,0.07987,4,6,0,5,6,3,5,0,0,3,0,0,3,3,3,3,3,0,3
1023,-0.95197,0.48246,0.45468,-0.57009,-0.31685,-1.1943,-0.94779,-0.71727,-0.30172,-0.40581,-0.21712,-0.52593,5,0,0,0,2,4,4,0,0,0,0,0,3,0,0,0,3,0,0
1024,1.09449,-0.48246,1.98437,-0.57009,-0.31685,0.13606,0.32197,0.44585,-0.91699,-0.00665,0.19268,0.40148,2,0,2,2,6,2,6,0,0,2,2,0,0,2,2,2,0,0,2
1025,0.49788,0.48246,0.45468,-0.57009,-0.50212,0.62967,0.32197,-0.45174,-0.01729,0.58489,1.29221,1.2247,5,2,2,2,6,3,4,1,1,3,1,1,0,1,0,1,5,0,1
1026,-0.95197,0.48246,1.16365,-0.57009,-0.31685,-0.34799,0.80523,0.58331,0.59042,1.30612,-0.21712,1.92173,5,3,0,0,5,6,6,0,0,3,0,0,2,4,4,4,4,0,5
1027,-0.95197,0.48246,0.45468,0.96082,-0.31685,0.52135,-0.94779,-0.84732,-1.07533,-0.40581,-0.21712,0.40148,5,2,2,3,6,2,6,2,0,2,0,2,0,2,0,2,5,0,2
1028,-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,-0.67825,0.32197,0.58331,1.11406,-0.00665,0.19268,0.7654,3,4,0,0,6,6,6,0,0,0,0,0,4,0,0,0,5,0,0
1029,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,0.22393,-1.37639,-0.17779,-1.07533,-1.38502,1.29221,0.40148,3,2,1,3,3,2,4,2,1,2,2,0,2,1,1,1,6,0,1
1030,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.22393,-0.69509,0.14143,-0.60633,-0.27607,0.19268,0.40148,6,3,0,0,6,6,6,3,0,0,0,0,2,3,0,3,3,0,0
1031,-0.95197,0.48246,-0.61113,0.96082,-0.31685,1.23461,-0.57545,0.44585,-0.60633,-1.0145,0.52975,1.92173,6,3,0,2,6,6,5,3,0,4,0,0,4,0,0,0,6,0,1
1032,-0.95197,-0.48246,-0.05921,0.96082,-0.31685,0.52135,0.47617,1.88511,-0.01729,-0.52745,0.52975,0.7654,6,3,3,0,6,3,4,3,0,4,0,4,3,0,0,0,6,0,0
1033,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.52135,0.80523,0.88309,-0.15487,-0.27607,1.29221,1.2247,6,0,3,2,6,6,4,3,0,4,3,3,3,4,2,4,6,0,2
1034,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-2.05048,0.47617,0.58331,0.59042,0.7583,-1.37983,-0.84637,4,4,0,4,6,4,5,0,0,0,0,0,0,0,4,2,5,0,1
1035,0.49788,0.48246,1.16365,-0.57009,-0.31685,1.23461,-1.50796,-0.01928,2.75696,-0.78155,-0.21712,-2.07848,6,0,0,0,6,6,6,0,0,3,0,0,0,0,0,2,0,0,0
1036,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.22393,-0.80615,0.7233,2.23427,1.13407,0.52975,1.2247,5,0,0,3,6,3,4,0,0,0,0,0,3,0,0,0,3,0,3
1037,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.73545,-0.15487,0.58331,-0.76096,0.41594,-0.71126,0.07987,6,3,0,6,6,6,6,4,0,3,0,0,6,0,5,0,6,0,3
1038,0.49788,0.48246,1.16365,0.96082,-0.31685,0.62967,-0.15487,-1.97495,-0.15487,-1.0145,0.88113,0.40148,6,1,0,2,6,1,3,1,0,1,0,0,0,1,0,1,6,0,1
1039,0.49788,-0.48246,0.45468,0.96082,-0.31685,0.22393,-2.11437,-2.09015,-1.34289,-1.38502,1.86203,0.7654,6,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1040,-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,1.02119,-0.57545,0.14143,0.94156,-0.52745,0.88113,-0.21575,5,3,2,2,6,5,5,3,4,2,0,5,3,5,0,3,6,0,0
1041,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.91093,-0.43999,-1.42424,0.76096,-0.65253,-1.37983,-0.52593,6,0,0,0,6,3,6,3,0,0,0,0,0,0,0,0,0,0,0
1042,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.73545,1.2861,1.43533,0.94156,-0.89891,1.29221,1.2247,6,3,0,0,6,5,6,3,0,0,0,3,3,0,3,3,6,0,0
1043,-0.07854,0.48246,1.16365,-0.57009,-0.31685,1.37297,1.2861,1.88511,-2.5383,-1.25773,1.29221,1.2247,5,0,0,5,6,3,4,5,0,1,3,1,4,1,5,0,0,0,1
1044,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.23461,-1.23177,0.44585,-0.01729,0.25953,-1.37983,-1.54858,5,3,0,4,5,3,5,2,0,2,0,2,2,2,3,0,3,0,1
1045,-0.95197,-0.48246,1.16365,0.96082,-0.31685,-1.43907,2.57309,0.44585,-0.76096,0.58489,0.88113,1.92173,6,0,0,3,6,6,4,5,0,0,0,0,6,0,0,0,6,0,0
1046,-0.95197,-0.48246,-0.05921,0.96082,-0.31685,-1.1943,0.63779,-0.01928,0.28783,-0.52745,-0.21712,-0.52593,5,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,4,0,0
1047,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.02119,0.47617,1.43533,1.61108,-0.65253,0.88113,0.7654,5,3,0,3,6,5,4,3,0,5,0,3,2,3,0,3,5,0,3
1048,-0.07854,-0.48246,1.98437,-0.28519,-0.31685,-1.55078,-0.15487,0.7233,-1.92595,0.25953,0.19268,1.2247,5,2,2,3,6,5,3,4,0,5,0,0,0,0,2,0,1,0,1
1049,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.67825,-0.43999,-0.97631,-0.30172,-0.27607,-0.21712,-0.21575,5,0,0,3,6,6,4,0,0,3,0,0,3,3,0,4,6,0,2
1050,-0.95197,-0.48246,-1.22751,0.24923,-0.31685,1.23461,-0.57545,-1.55521,-1.92595,-2.04506,1.29221,1.92173,6,5,0,4,5,5,5,6,0,4,5,0,4,3,5,3,6,0,0
1051,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.41667,-0.57545,0.44585,-0.30172,-0.40581,-0.21712,-0.21575,5,0,0,2,4,6,4,2,0,2,0,0,2,2,0,3,3,0,0
1052,-0.07854,-0.48246,-1.7379,0.96082,-0.31685,-0.79151,1.2861,1.65653,-0.60633,0.58489,0.19268,0.40148,6,2,2,4,5,4,5,2,0,4,0,4,3,6,0,3,6,0,6
1053,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,0.22393,-0.15487,0.7233,0.59042,1.46191,-1.37983,-1.18084,4,2,2,3,5,5,4,2,2,2,0,0,2,0,2,2,2,0,1
1054,0.49788,0.48246,-1.22751,-0.57009,-0.31685,0.31287,-1.23177,-1.11902,-1.772,-1.38502,0.19268,0.40148,4,5,0,3,5,4,5,2,0,0,0,0,6,1,2,1,3,0,1
1055,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.73545,-1.09207,-1.27553,-0.45321,-0.40581,0.52975,0.40148,5,4,0,4,6,6,3,0,0,0,0,0,4,0,0,3,0,0,0
1056,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.58016,-0.15487,0.7233,0.94156,-0.27607,-0.71126,0.40148,5,0,0,0,6,5,5,0,0,3,0,0,5,5,3,0,3,0,0
1057,1.09449,0.48246,1.16365,-0.28519,-0.31685,-0.58016,0.00332,1.65653,0.59042,0.93949,-1.37983,-0.52593,5,1,1,0,2,1,6,1,0,0,1,0,0,1,0,1,1,0,0
1058,-0.95197,0.48246,-1.22751,-0.57009,0.1144,-0.24649,0.63779,-1.42424,0.13136,0.7583,1.29221,0.07987,2,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1059,-0.95197,0.48246,0.45468,-0.57009,1.90725,1.23461,1.93886,1.65653,-0.15487,-0.52745,1.29221,1.2247,5,0,0,3,5,4,6,0,0,0,0,0,0,4,0,4,0,0,0
1060,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-1.69163,-0.15487,0.88309,-1.47955,0.41594,-0.21712,0.07987,5,2,0,2,4,6,5,2,2,4,0,0,0,3,0,3,5,0,2
1061,-0.07854,-0.48246,1.16365,-0.28519,0.1144,-0.67825,0.63779,1.65653,0.59042,0.58489,-0.21712,1.2247,5,4,3,3,6,6,6,2,0,2,0,0,3,3,0,4,6,0,1
1062,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-3.15735,0.47617,1.24033,1.11406,-1.13788,0.88113,0.7654,4,0,0,0,4,6,5,0,0,0,0,0,3,4,0,0,5,0,0
1063,0.49788,0.48246,-1.43719,0.24923,-0.31685,1.23461,-0.69509,0.58331,0.28783,1.63088,-1.37983,-1.54858,5,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,6,0,0
1064,0.49788,-0.48246,0.45468,0.24923,-0.31685,-0.58016,-0.69509,-2.39883,-0.30172,-0.27607,-2.55524,-1.18084,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,1,0,0,0
1065,-0.95197,-0.48246,-1.22751,0.96082,-0.31685,-1.69163,0.96248,-0.01928,-0.01729,-0.89891,0.88113,0.07987,6,0,0,0,5,6,4,0,0,6,0,0,0,0,0,0,6,0,0
1066,-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.92104,0.00332,1.06238,2.03972,2.04506,-1.37983,-0.21575,6,0,0,0,5,2,5,0,0,0,0,0,0,0,0,0,2,0,0
1067,-0.07854,0.48246,1.16365,-0.28519,-0.22166,-0.05188,-1.37639,-0.45174,-0.15487,1.30612,-0.21712,-1.18084,6,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0
1068,-0.95197,-0.48246,1.16365,0.96082,-0.31685,0.41667,0.00332,0.29338,-0.60633,0.12331,0.88113,0.07987,5,0,0,0,6,2,6,0,0,0,0,0,2,0,0,0,0,0,0
1069,-0.95197,-0.48246,-0.61113,0.21128,-0.31685,-0.46725,-0.43999,1.06238,0.13136,-1.38502,-0.21712,0.7654,5,0,2,0,6,3,5,2,0,2,0,0,2,0,0,0,6,0,2
1070,-0.95197,0.48246,1.16365,0.96082,-0.31685,1.60383,-1.50796,-0.17779,0.28783,-0.40581,-0.71126,-1.54858,2,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
